file_path,emotion,transcript,label,prosody_text
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_dodge_sad.wav,sad,dodge,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_dog_sad.wav,sad,dog,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_doll_sad.wav,sad,doll,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_door_sad.wav,sad,door,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_fail_sad.wav,sad,fail,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_fall_sad.wav,sad,fall,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_far_sad.wav,sad,far,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_fat_sad.wav,sad,fat,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_fit_sad.wav,sad,fit,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_five_sad.wav,sad,five,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_food_sad.wav,sad,food,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_gap_sad.wav,sad,gap,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_gas_sad.wav,sad,gas,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_gaze_sad.wav,sad,gaze,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_germ_sad.wav,sad,germ,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_get_sad.wav,sad,get,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_gin_sad.wav,sad,gin,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_goal_sad.wav,sad,goal,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_good_sad.wav,sad,good,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_goose_sad.wav,sad,goose,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_gun_sad.wav,sad,gun,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_half_sad.wav,sad,half,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_hall_sad.wav,sad,hall,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_hash_sad.wav,sad,hash,6,"The speaker has quiet and soft voice, with highly variable loudness, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_hate_sad.wav,sad,hate,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_have_sad.wav,sad,have,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_haze_sad.wav,sad,haze,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_hire_sad.wav,sad,hire,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_hit_sad.wav,sad,hit,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_hole_sad.wav,sad,hole,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_home_sad.wav,sad,home,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_hurl_sad.wav,sad,hurl,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_hush_sad.wav,sad,hush,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_jail_sad.wav,sad,jail,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_jar_sad.wav,sad,jar,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_join_sad.wav,sad,join,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_judge_sad.wav,sad,judge,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_jug_sad.wav,sad,jug,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_juice_sad.wav,sad,juice,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_keen_sad.wav,sad,keen,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_keep_sad.wav,sad,keep,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_keg_sad.wav,sad,keg,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_kick_sad.wav,sad,kick,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_kill_sad.wav,sad,kill,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_king_sad.wav,sad,king,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_kite_sad.wav,sad,kite,6,"The speaker has quiet and soft voice, with highly variable loudness, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_knock_sad.wav,sad,knock,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_late_sad.wav,sad,late,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_laud_sad.wav,sad,laud,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_lean_sad.wav,sad,lean,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_learn_sad.wav,sad,learn,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_lease_sad.wav,sad,lease,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_lid_sad.wav,sad,lid,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_life_sad.wav,sad,life,6,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, clear tonal quality."
/content/data/TESS Toronto emotional speech set data/YAF_sad/YAF_limb_sad.wav,sad,limb,6,"The speaker has quiet and soft voice, with highly variable loudness, medium pitched tone, wide pitch variation, unstable fluctuating pitch, normal speaking rate, dark warm timbre, clear tonal quality."
